timestamp,open,high,low,close,symbol
2019-12-20,1.94000000,2.21800000,1.94000000,2.15500000,FTTUSDT
2019-12-21,2.15300000,2.15700000,2.13600000,2.14900000,FTTUSDT
2019-12-22,2.14600000,2.27500000,2.13700000,2.27500000,FTTUSDT
2019-12-23,2.27700000,2.30300000,2.17300000,2.19100000,FTTUSDT
2019-12-24,2.18700000,2.20100000,2.13800000,2.16100000,FTTUSDT
2019-12-25,2.15900000,2.16500000,2.13800000,2.14100000,FTTUSDT
2019-12-26,2.14000000,2.19400000,2.13900000,2.14100000,FTTUSDT
2019-12-27,2.14100000,2.17200000,2.13900000,2.14900000,FTTUSDT
2019-12-28,2.15000000,2.18800000,2.15000000,2.18100000,FTTUSDT
2019-12-29,2.17600000,2.24900000,2.16700000,2.21000000,FTTUSDT
2019-12-30,2.20800000,2.21100000,2.15100000,2.16700000,FTTUSDT
2019-12-31,2.15400000,2.18600000,2.14200000,2.14400000,FTTUSDT
2020-01-01,2.14700000,2.16200000,2.14100000,2.14400000,FTTUSDT
2020-01-02,2.14400000,2.15200000,2.14200000,2.14200000,FTTUSDT
2020-01-03,2.14300000,2.23300000,2.14000000,2.20400000,FTTUSDT
2020-01-04,2.20100000,2.20600000,2.15700000,2.16400000,FTTUSDT
2020-01-05,2.17400000,2.20000000,2.13500000,2.13900000,FTTUSDT
2020-01-06,2.13800000,2.19100000,2.13600000,2.18300000,FTTUSDT
2020-01-07,2.18600000,2.24100000,2.12900000,2.16600000,FTTUSDT
2020-01-08,2.16100000,2.20200000,2.13400000,2.17600000,FTTUSDT
2020-01-09,2.17300000,2.17300000,2.13500000,2.16100000,FTTUSDT
2020-01-10,2.15900000,2.24000000,2.13400000,2.22800000,FTTUSDT
2020-01-11,2.23400000,2.23400000,2.13500000,2.14700000,FTTUSDT
2020-01-12,2.14300000,2.19800000,2.13300000,2.18300000,FTTUSDT
2020-01-13,2.18200000,2.18200000,2.14000000,2.15500000,FTTUSDT
2020-01-14,2.15000000,2.21500000,2.14300000,2.17600000,FTTUSDT
2020-01-15,2.17200000,2.36800000,2.15000000,2.36700000,FTTUSDT
2020-01-16,2.36900000,2.40000000,2.28700000,2.40000000,FTTUSDT
2020-01-17,2.39600000,2.48100000,2.04000000,2.38600000,FTTUSDT
2020-01-18,2.38700000,2.42300000,2.33400000,2.37700000,FTTUSDT
2020-01-19,2.37100000,2.43400000,2.23500000,2.28400000,FTTUSDT
2020-01-20,2.28500000,2.29100000,2.20300000,2.26600000,FTTUSDT
2020-01-21,2.26600000,2.35200000,2.26200000,2.35100000,FTTUSDT
2020-01-22,2.34900000,2.36200000,2.28700000,2.31500000,FTTUSDT
2020-01-23,2.32100000,2.32100000,2.18000000,2.23600000,FTTUSDT
2020-01-24,2.23000000,2.28600000,2.19400000,2.25600000,FTTUSDT
2020-01-25,2.25900000,2.25900000,2.20500000,2.22400000,FTTUSDT
2020-01-26,2.21000000,2.29000000,2.20200000,2.28400000,FTTUSDT
2020-01-27,2.29100000,2.40300000,2.28800000,2.37200000,FTTUSDT
