timestamp,open,high,low,close
2017-11-06,1.50000000,1.79900000,0.50000000,1.57100000
2017-11-07,1.57100000,1.80000000,1.53890000,1.80000000
2017-11-08,1.79010000,1.99000000,1.74790000,1.98890000
2017-11-09,1.97810000,2.19970000,1.90000000,1.99000000
2017-11-10,1.99000000,2.02000000,1.60190000,1.71330000
2017-11-11,1.79000000,1.92500000,1.58000000,1.65500000
2017-11-12,1.65670000,1.70000000,1.34000000,1.49000000
2017-11-13,1.50000000,1.73810000,1.50000000,1.68000000
2017-11-14,1.68010000,1.73810000,1.53210000,1.59110000
2017-11-15,1.57210000,1.67940000,1.49000000,1.55320000
2017-11-16,1.55330000,1.66990000,1.51100000,1.55990000
2017-11-17,1.55990000,1.57650000,1.49000000,1.50410000
2017-11-18,1.50410000,1.66990000,1.49200000,1.66990000
2017-11-19,1.65240000,1.69480000,1.57500000,1.60000000
2017-11-20,1.60000000,1.65220000,1.56050000,1.64000000
2017-11-21,1.62570000,1.64190000,1.54000000,1.58740000
2017-11-22,1.57280000,1.62110000,1.55560000,1.61580000
2017-11-23,1.60000000,1.61800000,1.53880000,1.57000000
2017-11-24,1.56440000,1.81870000,1.54000000,1.72920000
2017-11-25,1.71200000,1.95880000,1.68000000,1.87000000
2017-11-26,1.85000000,1.91000000,1.76000000,1.83880000
2017-11-27,1.83880000,1.95320000,1.74000000,1.95320000
2017-11-28,1.94500000,1.95320000,1.80100000,1.92490000
2017-11-29,1.92480000,2.04860000,1.55000000,1.75650000
2017-11-30,1.76410000,2.03800000,1.71000000,1.95000000
2017-12-01,1.95000000,2.13850000,1.88010000,2.05270000
2017-12-02,2.05260000,2.11990000,1.97500000,2.07970000
2017-12-03,2.07970000,2.40000000,2.04380000,2.26170000
2017-12-04,2.26170000,2.58980000,2.26170000,2.55000000
2017-12-05,2.53050000,2.75000000,2.50000000,2.61200000
2017-12-06,2.60000000,2.80000000,2.32720000,2.51340000
2017-12-07,2.53930000,2.84000000,2.40010000,2.66250000
2017-12-08,2.64890000,2.80000000,2.20600000,2.79000000
2017-12-09,2.78900000,2.81000000,2.17770000,2.65000000
2017-12-10,2.65000000,2.66480000,2.13150000,2.46190000
2017-12-11,2.46160000,2.78000000,2.45050000,2.68700000
2017-12-12,2.68700000,2.73970000,2.45450000,2.55470000
2017-12-13,2.55470000,2.74000000,2.26500000,2.71900000
2017-12-14,2.71940000,3.15210000,2.69810000,3.15190000
2017-12-15,3.15180000,4.39900000,2.99000000,4.12000000
2017-12-16,4.16000000,4.72010000,3.81720000,4.63780000
2017-12-17,4.63000000,6.70000000,4.59600000,5.99900000
2017-12-18,5.99900000,6.10000000,4.75000000,6.00000000
2017-12-19,5.98000000,6.46300000,5.27250000,5.69990000
2017-12-20,5.69000000,5.70000000,4.68000000,5.15020000
2017-12-21,5.18190000,5.68990000,4.42000000,5.15960000
2017-12-22,5.15960000,5.19960000,3.25000000,4.29120000
2017-12-23,4.29120000,4.99800000,4.17000000,4.40000000
2017-12-24,4.40000000,5.20000000,3.80000000,5.18100000
2017-12-25,5.18990000,6.88000000,5.02900000,6.46310000
2017-12-26,6.46310000,10.79300000,6.35000000,9.25400000
2017-12-27,9.28610000,11.30000000,8.26050000,10.07310000
2017-12-28,10.07000000,10.25000000,7.80000000,9.25000000
2017-12-29,9.28000000,9.80200000,8.39000000,8.70940000
2017-12-30,8.68080000,8.70940000,6.93010000,7.59470000
2017-12-31,7.57830000,8.79800000,7.51750000,8.53000000
2018-01-01,8.54780000,8.70000000,7.80000000,8.45000000
2018-01-02,8.45000000,9.11330000,8.09220000,8.71500000
2018-01-03,8.71510000,9.46970000,8.26530000,9.30400000
2018-01-04,9.30400000,9.65110000,8.55950000,9.14300000
2018-01-05,9.13500000,16.81720000,8.96510000,14.89080000
2018-01-06,14.89080000,23.60000000,14.69990000,22.60000000
2018-01-07,22.60000000,22.65990000,18.05000000,18.59400000
