timestamp,open,high,low,close,symbol
2020-07-30,0.31120000,0.35560000,0.29730000,0.33560000,LENDBUSD
2020-07-31,0.33800000,0.34160000,0.29610000,0.30500000,LENDBUSD
2020-08-01,0.30740000,0.32740000,0.30740000,0.31120000,LENDBUSD
2020-08-02,0.31120000,0.34240000,0.26230000,0.33540000,LENDBUSD
2020-08-03,0.33370000,0.34950000,0.30660000,0.31440000,LENDBUSD
2020-08-04,0.31440000,0.32700000,0.30420000,0.32140000,LENDBUSD
2020-08-05,0.32170000,0.33000000,0.30650000,0.31850000,LENDBUSD
2020-08-06,0.31870000,0.37630000,0.31500000,0.37080000,LENDBUSD
2020-08-07,0.37330000,0.39740000,0.34540000,0.36810000,LENDBUSD
2020-08-08,0.36600000,0.42920000,0.36420000,0.40470000,LENDBUSD
2020-08-09,0.40190000,0.41540000,0.37790000,0.39080000,LENDBUSD
2020-08-10,0.39070000,0.42110000,0.36400000,0.40120000,LENDBUSD
2020-08-11,0.39980000,0.40900000,0.34810000,0.40640000,LENDBUSD
2020-08-12,0.40520000,0.47000000,0.39700000,0.44170000,LENDBUSD
2020-08-13,0.44200000,0.46700000,0.39900000,0.41410000,LENDBUSD
2020-08-14,0.41320000,0.46060000,0.40140000,0.45900000,LENDBUSD
2020-08-15,0.46020000,0.50060000,0.43670000,0.47100000,LENDBUSD
2020-08-16,0.47230000,0.54860000,0.45790000,0.52990000,LENDBUSD
2020-08-17,0.53090000,0.62200000,0.53090000,0.58920000,LENDBUSD
2020-08-18,0.58830000,0.63080000,0.55120000,0.58570000,LENDBUSD
2020-08-19,0.58830000,0.60800000,0.51640000,0.54690000,LENDBUSD
2020-08-20,0.54850000,0.66000000,0.54850000,0.64790000,LENDBUSD
2020-08-21,0.64930000,0.66430000,0.53760000,0.53940000,LENDBUSD
2020-08-22,0.54270000,0.59450000,0.50970000,0.58200000,LENDBUSD
2020-08-23,0.58310000,0.59210000,0.54500000,0.56450000,LENDBUSD
2020-08-24,0.56660000,0.74960000,0.56300000,0.73220000,LENDBUSD
2020-08-25,0.73270000,0.78000000,0.65290000,0.77440000,LENDBUSD
2020-08-26,0.77400000,0.90000000,0.73140000,0.82140000,LENDBUSD
2020-08-27,0.82000000,0.86560000,0.71650000,0.76810000,LENDBUSD
2020-08-28,0.76630000,0.84070000,0.74510000,0.80970000,LENDBUSD
2020-08-29,0.80970000,0.82460000,0.77430000,0.78300000,LENDBUSD
2020-08-30,0.78290000,0.81750000,0.76330000,0.78450000,LENDBUSD
2020-08-31,0.78420000,0.80100000,0.72900000,0.74290000,LENDBUSD
2020-09-01,0.74540000,0.79240000,0.72500000,0.75300000,LENDBUSD
2020-09-02,0.75500000,0.75660000,0.55900000,0.68890000,LENDBUSD
2020-09-03,0.69090000,0.71400000,0.45010000,0.51180000,LENDBUSD
2020-09-04,0.50890000,0.67640000,0.49160000,0.64990000,LENDBUSD
2020-09-05,0.65320000,0.67400000,0.46330000,0.52930000,LENDBUSD
2020-09-06,0.52360000,0.60600000,0.45220000,0.58960000,LENDBUSD
2020-09-07,0.58580000,0.59450000,0.49660000,0.57610000,LENDBUSD
2020-09-08,0.57650000,0.59090000,0.52920000,0.55140000,LENDBUSD
2020-09-09,0.54780000,0.70640000,0.52630000,0.67800000,LENDBUSD
2020-09-10,0.68160000,0.72210000,0.65780000,0.68610000,LENDBUSD
2020-09-11,0.68390000,0.70630000,0.64170000,0.69220000,LENDBUSD
2020-09-12,0.68850000,0.76540000,0.67000000,0.76540000,LENDBUSD
2020-09-13,0.76110000,0.77430000,0.63750000,0.69300000,LENDBUSD
2020-09-14,0.69100000,0.71440000,0.65170000,0.68700000,LENDBUSD
2020-09-15,0.69060000,0.70220000,0.58310000,0.58810000,LENDBUSD
2020-09-16,0.58690000,0.62670000,0.54100000,0.60640000,LENDBUSD
2020-09-17,0.60270000,0.64440000,0.55120000,0.57100000,LENDBUSD
2020-09-18,0.57070000,0.59380000,0.55420000,0.58100000,LENDBUSD
2020-09-19,0.57810000,0.65120000,0.57630000,0.60070000,LENDBUSD
2020-09-20,0.59900000,0.62600000,0.56130000,0.57760000,LENDBUSD
2020-09-21,0.57130000,0.58300000,0.44020000,0.46520000,LENDBUSD
2020-09-22,0.46750000,0.52850000,0.45710000,0.52320000,LENDBUSD
2020-09-23,0.52230000,0.52230000,0.44290000,0.44880000,LENDBUSD
2020-09-24,0.44980000,0.51500000,0.43960000,0.51090000,LENDBUSD
2020-09-25,0.51410000,0.58030000,0.47150000,0.54550000,LENDBUSD
2020-09-26,0.54760000,0.57930000,0.52000000,0.56510000,LENDBUSD
2020-09-27,0.56430000,0.60340000,0.53720000,0.57070000,LENDBUSD
2020-09-28,0.57250000,0.58800000,0.54000000,0.55470000,LENDBUSD
2020-09-29,0.55030000,0.56500000,0.50650000,0.53540000,LENDBUSD
2020-09-30,0.53690000,0.54290000,0.50990000,0.53340000,LENDBUSD
2020-10-01,0.53500000,0.59510000,0.51730000,0.57990000,LENDBUSD
2020-10-02,0.57770000,0.58620000,0.47930000,0.53700000,LENDBUSD
2020-10-03,0.53610000,0.57040000,0.52590000,0.54210000,LENDBUSD
2020-10-04,0.54150000,0.54830000,0.52450000,0.53290000,LENDBUSD
2020-10-05,0.53690000,0.54960000,0.51680000,0.52210000,LENDBUSD
2020-10-06,0.52110000,0.52110000,0.42900000,0.43640000,LENDBUSD
2020-10-07,0.43410000,0.46240000,0.39960000,0.46240000,LENDBUSD
2020-10-08,0.45880000,0.47240000,0.41110000,0.45780000,LENDBUSD
2020-10-09,0.45630000,0.50510000,0.44680000,0.49760000,LENDBUSD
2020-10-10,0.49890000,0.53880000,0.49890000,0.51200000,LENDBUSD
2020-10-11,0.51140000,0.53060000,0.49630000,0.50200000,LENDBUSD
2020-10-12,0.50290000,0.51530000,0.49660000,0.51530000,LENDBUSD
