timestamp,open,high,low,close,volume,symbol
2020-08-19,0.53880000,0.60000000,0.49460000,0.50710000,2883391.97000000,LUNABUSD
2020-08-20,0.50710000,0.53700000,0.50680000,0.51560000,1965170.13000000,LUNABUSD
2020-08-21,0.51580000,0.52460000,0.41000000,0.43100000,1033992.80000000,LUNABUSD
2020-08-22,0.42880000,0.49890000,0.41340000,0.47000000,611527.43000000,LUNABUSD
2020-08-23,0.46990000,0.48530000,0.45410000,0.48130000,159656.77000000,LUNABUSD
2020-08-24,0.46740000,0.53210000,0.46740000,0.53210000,241598.69000000,LUNABUSD
2020-08-25,0.53200000,0.53200000,0.44970000,0.46240000,276171.73000000,LUNABUSD
2020-08-26,0.46360000,0.49900000,0.46120000,0.49900000,75179.00000000,LUNABUSD
2020-08-27,0.49950000,0.51750000,0.47140000,0.50320000,160935.42000000,LUNABUSD
2020-08-28,0.50440000,0.56710000,0.50230000,0.56500000,234787.29000000,LUNABUSD
2020-08-29,0.56770000,0.57030000,0.51810000,0.53810000,85736.60000000,LUNABUSD
2020-08-30,0.53880000,0.56000000,0.52120000,0.53310000,65819.94000000,LUNABUSD
2020-08-31,0.52930000,0.53270000,0.50800000,0.51000000,131445.73000000,LUNABUSD
2020-09-01,0.50800000,0.50800000,0.47570000,0.48080000,252883.74000000,LUNABUSD
2020-09-02,0.48090000,0.48150000,0.41930000,0.44320000,349942.50000000,LUNABUSD
2020-09-03,0.44360000,0.44910000,0.37440000,0.37440000,401942.41000000,LUNABUSD
2020-09-04,0.37440000,0.38140000,0.36020000,0.36920000,380520.59000000,LUNABUSD
2020-09-05,0.37070000,0.37870000,0.31840000,0.32630000,406426.54000000,LUNABUSD
2020-09-06,0.32590000,0.33590000,0.31090000,0.33270000,224561.50000000,LUNABUSD
2020-09-07,0.33300000,0.33660000,0.30900000,0.32660000,147089.35000000,LUNABUSD
2020-09-08,0.32720000,0.32910000,0.30830000,0.31630000,214226.65000000,LUNABUSD
2020-09-09,0.31630000,0.32890000,0.31010000,0.31550000,84674.37000000,LUNABUSD
2020-09-10,0.31680000,0.38690000,0.31680000,0.34870000,434567.00000000,LUNABUSD
2020-09-11,0.34940000,0.35740000,0.31440000,0.34140000,335551.22000000,LUNABUSD
2020-09-12,0.33860000,0.33920000,0.31850000,0.32810000,143083.91000000,LUNABUSD
2020-09-13,0.32930000,0.34750000,0.30040000,0.30840000,201295.29000000,LUNABUSD
2020-09-14,0.30870000,0.32410000,0.30740000,0.31970000,132623.40000000,LUNABUSD
2020-09-15,0.31950000,0.35410000,0.30660000,0.33540000,542622.61000000,LUNABUSD
2020-09-16,0.33510000,0.36050000,0.32000000,0.32000000,407675.10000000,LUNABUSD
2020-09-17,0.32010000,0.33000000,0.31010000,0.31210000,208806.72000000,LUNABUSD
2020-09-18,0.31190000,0.33000000,0.30920000,0.31910000,192722.52000000,LUNABUSD
2020-09-19,0.31960000,0.32230000,0.30520000,0.31730000,150909.54000000,LUNABUSD
2020-09-20,0.31740000,0.33570000,0.30440000,0.30970000,165877.31000000,LUNABUSD
2020-09-21,0.30960000,0.31440000,0.28880000,0.28920000,199723.44000000,LUNABUSD
2020-09-22,0.28820000,0.30320000,0.28820000,0.30030000,173876.90000000,LUNABUSD
2020-09-23,0.30100000,0.30300000,0.28990000,0.29080000,80032.46000000,LUNABUSD
2020-09-24,0.29120000,0.30350000,0.28810000,0.30340000,160019.08000000,LUNABUSD
2020-09-25,0.30370000,0.33950000,0.29050000,0.32420000,375604.30000000,LUNABUSD
2020-09-26,0.32400000,0.32750000,0.31050000,0.31550000,237034.91000000,LUNABUSD
2020-09-27,0.31460000,0.32050000,0.30940000,0.31380000,57533.15000000,LUNABUSD
2020-09-28,0.31370000,0.34900000,0.31370000,0.32230000,328572.11000000,LUNABUSD
2020-09-29,0.32210000,0.35730000,0.32200000,0.33390000,356527.96000000,LUNABUSD
2020-09-30,0.33420000,0.34190000,0.32700000,0.33470000,94484.88000000,LUNABUSD
2020-10-01,0.33470000,0.34000000,0.31030000,0.31720000,104501.56000000,LUNABUSD
2020-10-02,0.31720000,0.33820000,0.28970000,0.32890000,354605.76000000,LUNABUSD
2020-10-03,0.32940000,0.33230000,0.30860000,0.31010000,148121.33000000,LUNABUSD
2020-10-04,0.31020000,0.31070000,0.29940000,0.30090000,37848.44000000,LUNABUSD
2020-10-05,0.30120000,0.32600000,0.30070000,0.31050000,176682.71000000,LUNABUSD
2020-10-06,0.31090000,0.32000000,0.29130000,0.29390000,143861.04000000,LUNABUSD
2020-10-07,0.29400000,0.30390000,0.28710000,0.30380000,88943.37000000,LUNABUSD
2020-10-08,0.30290000,0.30500000,0.29410000,0.30030000,134237.91000000,LUNABUSD
2020-10-09,0.30120000,0.31850000,0.30120000,0.31850000,95174.20000000,LUNABUSD
2020-10-10,0.31820000,0.32090000,0.30110000,0.30840000,147086.41000000,LUNABUSD
2020-10-11,0.30840000,0.32470000,0.30290000,0.32210000,235532.83000000,LUNABUSD
2020-10-12,0.32150000,0.33210000,0.31250000,0.32740000,155389.20000000,LUNABUSD
2020-10-13,0.32720000,0.32970000,0.31210000,0.31700000,321961.67000000,LUNABUSD
2020-10-14,0.31730000,0.33580000,0.31690000,0.32020000,459022.30000000,LUNABUSD
2020-10-15,0.31950000,0.32880000,0.31660000,0.32620000,100536.21000000,LUNABUSD
2020-10-16,0.32500000,0.32520000,0.30840000,0.31920000,201789.65000000,LUNABUSD
2020-10-17,0.31910000,0.31910000,0.31370000,0.31730000,119711.47000000,LUNABUSD
2020-10-18,0.31760000,0.31880000,0.31180000,0.31430000,49600.46000000,LUNABUSD
2020-10-19,0.31360000,0.33030000,0.30990000,0.31990000,228616.43000000,LUNABUSD
2020-10-20,0.32020000,0.32050000,0.30860000,0.30980000,226410.09000000,LUNABUSD
