timestamp,open,high,low,close
2017-11-14,0.67279000,1.08000000,0.67279000,0.81120000
2017-11-15,0.81120000,0.89690000,0.80500000,0.88099000
2017-11-16,0.84444000,0.99990000,0.84444000,0.87912000
2017-11-17,0.87911000,0.91100000,0.85103000,0.87323000
2017-11-18,0.87365000,0.90988000,0.85494000,0.86000000
2017-11-19,0.85687000,0.87698000,0.76923000,0.83990000
2017-11-20,0.84843000,0.85953000,0.81508000,0.82000000
2017-11-21,0.82352000,0.83673000,0.76352000,0.78997000
2017-11-22,0.81895000,0.88999000,0.78911000,0.84125000
2017-11-23,0.83650000,0.88468000,0.75000000,0.76700000
2017-11-24,0.76798000,0.82136000,0.68292000,0.74037000
2017-11-25,0.74112000,0.79999000,0.72434000,0.73955000
2017-11-26,0.74124000,0.76800000,0.70713000,0.71719000
2017-11-27,0.71997000,0.73993000,0.68800000,0.72433000
2017-11-28,0.73165000,0.79197000,0.72154000,0.79133000
2017-11-29,0.79133000,0.80000000,0.68363000,0.73260000
2017-11-30,0.71756000,0.74047000,0.65201000,0.68945000
2017-12-01,0.69084000,0.74047000,0.67559000,0.72791000
2017-12-02,0.72643000,0.74000000,0.68942000,0.70899000
2017-12-03,0.70900000,0.72281000,0.68399000,0.69001000
2017-12-04,0.69992000,0.71400000,0.69000000,0.69560000
2017-12-05,0.69614000,0.72000000,0.68000000,0.70284000
2017-12-06,0.70622000,0.79999000,0.69600000,0.77144000
2017-12-07,0.77000000,0.78000000,0.69010000,0.70228000
2017-12-08,0.70600000,0.75700000,0.69010000,0.71992000
2017-12-09,0.71992000,0.74399000,0.65000000,0.66050000
2017-12-10,0.66260000,0.72986000,0.64596000,0.65562000
2017-12-11,0.65652000,0.69878000,0.60410000,0.62007000
2017-12-12,0.61582000,0.66499000,0.54023000,0.57000000
2017-12-13,0.57729000,0.65058000,0.55608000,0.59100000
2017-12-14,0.59895000,0.81500000,0.57800000,0.74387000
2017-12-15,0.74382000,0.75327000,0.65009000,0.69928000
2017-12-16,0.69554000,0.72000000,0.66142000,0.68099000
2017-12-17,0.68000000,0.77000000,0.66000000,0.74500000
2017-12-18,0.74863000,0.79610000,0.70000000,0.74455000
2017-12-19,0.74454000,0.76194000,0.66017000,0.74297000
2017-12-20,0.74296000,0.89699000,0.72001000,0.85675000
2017-12-21,0.85688000,0.91200000,0.79212000,0.82310000
2017-12-22,0.82316000,0.84969000,0.70588000,0.76383000
2017-12-23,0.76383000,0.82989000,0.75518000,0.77957000
2017-12-24,0.78589000,0.82000000,0.73000000,0.80000000
2017-12-25,0.79998000,0.80000000,0.71000000,0.72400000
2017-12-26,0.72400000,0.74000000,0.70000000,0.73589000
2017-12-27,0.72420000,0.74348000,0.69000000,0.69813000
2017-12-28,0.69813000,0.72199000,0.65014000,0.67499000
2017-12-29,0.66783000,0.74349000,0.59795000,0.70484000
2017-12-30,0.70483000,0.70483000,0.62005000,0.64644000
2017-12-31,0.64644000,0.68440000,0.63072000,0.64042000
2018-01-01,0.64597000,0.73000000,0.62737000,0.68476000
2018-01-02,0.68359000,0.69510000,0.60100000,0.63984000
2018-01-03,0.63984000,0.64650000,0.56503000,0.59317000
2018-01-04,0.59114000,0.60251000,0.46800000,0.57000000
2018-01-05,0.57000000,0.58081000,0.47970000,0.56189000
2018-01-06,0.56274000,0.66185000,0.53952000,0.65713000
2018-01-07,0.65713000,0.73998000,0.63002000,0.66789000
2018-01-08,0.67337000,0.68741000,0.56904000,0.60310000
2018-01-09,0.60310000,0.62495000,0.49101000,0.50661000
2018-01-10,0.51478000,0.59990000,0.46001000,0.57006000
2018-01-11,0.57000000,0.79490000,0.50000000,0.56002000
2018-01-12,0.56029000,0.82000000,0.52389000,0.55064000
2018-01-13,0.55090000,0.56031000,0.48037000,0.50118000
2018-01-14,0.50130000,0.52758000,0.48517000,0.48701000
2018-01-15,0.48701000,0.53000000,0.44000000,0.48661000
2018-01-16,0.48660000,0.56297000,0.46348000,0.48676000
2018-01-17,0.48684000,0.53630000,0.46565000,0.49490000
2018-01-18,0.49505000,0.51998000,0.47500000,0.47777000
2018-01-19,0.47777000,0.52497000,0.47200000,0.50408000
2018-01-20,0.50410000,0.50970000,0.47520000,0.48429000
2018-01-21,0.48433000,0.49000000,0.45214000,0.46500000
2018-01-22,0.46500000,0.47101000,0.43009000,0.44628000
2018-01-23,0.44628000,0.46541000,0.43431000,0.44832000
2018-01-24,0.44832000,0.45704000,0.42670000,0.42698000
2018-01-25,0.42975000,0.44896000,0.42014000,0.44886000
2018-01-26,0.44886000,0.46671000,0.42239000,0.43303000
2018-01-27,0.43303000,0.43491000,0.40503000,0.41061000
2018-01-28,0.40679000,0.40999000,0.37202000,0.38100000
2018-01-29,0.38100000,0.38899000,0.37521000,0.37970000
2018-01-30,0.38246000,0.38280000,0.30100000,0.35942000
2018-01-31,0.35613000,0.36672000,0.32100000,0.35724000
2018-02-01,0.35724000,0.40499000,0.32215000,0.38817000
2018-02-02,0.38814000,0.43155000,0.36803000,0.41799000
2018-02-03,0.41962000,0.41969000,0.39221000,0.40008000
2018-02-04,0.40030000,0.41900000,0.40000000,0.41435000
2018-02-05,0.41491000,0.44486000,0.40081000,0.43558000
2018-02-06,0.43386000,0.49449000,0.42827000,0.46881000
2018-02-07,0.46980000,0.47744000,0.44003000,0.46677000
2018-02-08,0.46677000,0.48696000,0.46675000,0.46787000
2018-02-09,0.47838000,0.54793000,0.46829000,0.53820000
2018-02-10,0.53800000,0.59050000,0.52736000,0.56474000
2018-02-11,0.56467000,0.56528000,0.51839000,0.53384000
2018-02-12,0.53386000,0.55648000,0.52255000,0.53285000
2018-02-13,0.53064000,0.54000000,0.51751000,0.53040000
2018-02-14,0.52707000,0.54094000,0.51502000,0.52679000
2018-02-15,0.52347000,0.52747000,0.49473000,0.51599000
2018-02-16,0.51960000,0.52840000,0.49839000,0.51044000
2018-02-17,0.51044000,0.51312000,0.49800000,0.50119000
2018-02-18,0.50259000,0.50653000,0.48002000,0.48994000
2018-02-19,0.48981000,0.51600000,0.47600000,0.50078000
2018-02-20,0.50272000,0.51161000,0.48302000,0.48979000
2018-02-21,0.48979000,0.52000000,0.47234000,0.50704000
2018-02-22,0.50667000,0.51531000,0.48201000,0.48795000
2018-02-23,0.49089000,0.49090000,0.45731000,0.48609000
2018-02-24,0.48268000,0.48650000,0.45673000,0.46755000
2018-02-25,0.46755000,0.47622000,0.45754000,0.46202000
2018-02-26,0.46525000,0.47835000,0.45400000,0.46695000
2018-02-27,0.46400000,0.47500000,0.45570000,0.46509000
2018-02-28,0.46509000,0.47274000,0.44428000,0.44438000
2018-03-01,0.44693000,0.46094000,0.44400000,0.45785000
2018-03-02,0.46074000,0.46339000,0.43627000,0.45121000
2018-03-03,0.45115000,0.47101000,0.43536000,0.45200000
2018-03-04,0.44911000,0.47435000,0.44400000,0.47113000
2018-03-05,0.47429000,0.47429000,0.45602000,0.45958000
2018-03-06,0.45958000,0.47400000,0.45024000,0.47149000
2018-03-07,0.47149000,0.47856000,0.45221000,0.45977000
2018-03-08,0.46119000,0.46119000,0.44310000,0.44913000
2018-03-09,0.45147000,0.45333000,0.41700000,0.42528000
2018-03-10,0.42379000,0.43311000,0.41500000,0.41753000
2018-03-11,0.41774000,0.44000000,0.40802000,0.42401000
2018-03-12,0.42505000,0.42912000,0.40276000,0.41435000
2018-03-13,0.41436000,0.42634000,0.40577000,0.40936000
2018-03-14,0.40931000,0.42508000,0.40200000,0.40650000
2018-03-15,0.40620000,0.41105000,0.39501000,0.39877000
2018-03-16,0.39677000,0.40000000,0.38658000,0.39257000
2018-03-17,0.39122000,0.39899000,0.38226000,0.39555000
2018-03-18,0.39603000,0.45945000,0.39542000,0.45248000
2018-03-19,0.45248000,0.46200000,0.43247000,0.45670000
2018-03-20,0.45487000,0.47628000,0.44731000,0.46401000
2018-03-21,0.46581000,0.48195000,0.45587000,0.46169000
2018-03-22,0.46169000,0.47243000,0.44631000,0.46315000
2018-03-23,0.46315000,0.48187000,0.44162000,0.47728000
2018-03-24,0.47457000,0.47855000,0.45820000,0.46173000
2018-03-25,0.45961000,0.46641000,0.45100000,0.45734000
2018-03-26,0.45713000,0.46861000,0.44640000,0.46131000
2018-03-27,0.45988000,0.48800000,0.45404000,0.48036000
2018-03-28,0.48166000,0.48608000,0.46561000,0.47145000
2018-03-29,0.47300000,0.49689000,0.46777000,0.48529000
2018-03-30,0.48531000,0.50300000,0.47000000,0.48204000
2018-03-31,0.48069000,0.48443000,0.46681000,0.46713000
2018-04-01,0.46812000,0.49169000,0.46564000,0.48245000
2018-04-02,0.47969000,0.51500000,0.47969000,0.50164000
2018-04-03,0.50087000,0.52000000,0.49201000,0.49809000
2018-04-04,0.49770000,0.50211000,0.47830000,0.48203000
2018-04-05,0.47929000,0.48655000,0.47215000,0.47900000
2018-04-06,0.47696000,0.48390000,0.47024000,0.47068000
2018-04-07,0.47067000,0.47584000,0.46210000,0.47046000
2018-04-08,0.46900000,0.49000000,0.45048000,0.45582000
2018-04-09,0.45624000,0.46000000,0.43511000,0.44410000
2018-04-10,0.44429000,0.44900000,0.42910000,0.43360000
2018-04-11,0.43360000,0.44400000,0.42548000,0.42795000
2018-04-12,0.42642000,0.46980000,0.42549000,0.43810000
2018-04-13,0.43853000,0.47400000,0.41954000,0.46682000
2018-04-14,0.46292000,0.47642000,0.43101000,0.44059000
2018-04-15,0.44040000,0.44856000,0.43194000,0.43456000
2018-04-16,0.43683000,0.44471000,0.43022000,0.44040000
2018-04-17,0.44044000,0.44504000,0.43285000,0.44145000
2018-04-18,0.44078000,0.48800000,0.43928000,0.47209000
2018-04-19,0.47065000,0.49000000,0.45300000,0.46347000
2018-04-20,0.46306000,0.49000000,0.44601000,0.46369000
2018-04-21,0.45818000,0.47499000,0.43080000,0.44616000
2018-04-22,0.44483000,0.48000000,0.42500000,0.43620000
2018-04-23,0.43633000,0.46603000,0.42300000,0.46569000
2018-04-24,0.46292000,0.46700000,0.38100000,0.44750000
2018-04-25,0.44805000,0.47499000,0.42934000,0.46158000
2018-04-26,0.46033000,0.46432000,0.44167000,0.45781000
2018-04-27,0.45854000,0.46000000,0.43103000,0.43717000
2018-04-28,0.43935000,0.43937000,0.42244000,0.43357000
2018-04-29,0.43207000,0.43724000,0.41767000,0.42689000
2018-04-30,0.42482000,0.43205000,0.41063000,0.42518000
2018-05-01,0.42464000,0.43892000,0.41690000,0.43303000
2018-05-02,0.43204000,0.43265000,0.42034000,0.42638000
