timestamp,open,high,low,close,symbol
2020-05-22,0.00957000,0.02000000,0.00950000,0.01005000,ZILBUSD
2020-05-23,0.01023000,0.01050000,0.00965000,0.00987000,ZILBUSD
2020-05-24,0.00988000,0.01084000,0.00948000,0.00991000,ZILBUSD
2020-05-25,0.00972000,0.01376000,0.00972000,0.01239000,ZILBUSD
2020-05-26,0.01229000,0.01338000,0.01160000,0.01236000,ZILBUSD
2020-05-27,0.01236000,0.01274000,0.01164000,0.01215000,ZILBUSD
2020-05-28,0.01219000,0.01306000,0.01195000,0.01237000,ZILBUSD
2020-05-29,0.01234000,0.01260000,0.01196000,0.01241000,ZILBUSD
2020-05-30,0.01262000,0.01415000,0.01246000,0.01343000,ZILBUSD
2020-05-31,0.01345000,0.01547000,0.01345000,0.01470000,ZILBUSD
2020-06-01,0.01440000,0.01766000,0.01432000,0.01636000,ZILBUSD
2020-06-02,0.01628000,0.01972000,0.01628000,0.01818000,ZILBUSD
2020-06-03,0.01823000,0.01842000,0.01691000,0.01796000,ZILBUSD
2020-06-04,0.01796000,0.01796000,0.01637000,0.01642000,ZILBUSD
2020-06-05,0.01635000,0.01843000,0.01634000,0.01797000,ZILBUSD
2020-06-06,0.01789000,0.02263000,0.01789000,0.02118000,ZILBUSD
2020-06-07,0.02133000,0.02259000,0.01980000,0.02233000,ZILBUSD
2020-06-08,0.02234000,0.02244000,0.02091000,0.02126000,ZILBUSD
2020-06-09,0.02148000,0.02464000,0.02083000,0.02443000,ZILBUSD
2020-06-10,0.02436000,0.02886000,0.02379000,0.02734000,ZILBUSD
2020-06-11,0.02729000,0.02991000,0.02388000,0.02506000,ZILBUSD
2020-06-12,0.02467000,0.02666000,0.02461000,0.02601000,ZILBUSD
2020-06-13,0.02590000,0.02603000,0.02175000,0.02273000,ZILBUSD
2020-06-14,0.02280000,0.02440000,0.02144000,0.02286000,ZILBUSD
2020-06-15,0.02274000,0.02569000,0.02062000,0.02510000,ZILBUSD
2020-06-16,0.02500000,0.02650000,0.02441000,0.02510000,ZILBUSD
2020-06-17,0.02505000,0.02505000,0.02288000,0.02330000,ZILBUSD
2020-06-18,0.02323000,0.02325000,0.02024000,0.02079000,ZILBUSD
2020-06-19,0.02079000,0.02186000,0.01841000,0.01869000,ZILBUSD
2020-06-20,0.01867000,0.01938000,0.01750000,0.01913000,ZILBUSD
2020-06-21,0.01919000,0.02117000,0.01913000,0.01982000,ZILBUSD
2020-06-22,0.01983000,0.02055000,0.01931000,0.02014000,ZILBUSD
2020-06-23,0.02008000,0.02017000,0.01882000,0.01940000,ZILBUSD
2020-06-24,0.01941000,0.02041000,0.01869000,0.01946000,ZILBUSD
2020-06-25,0.01943000,0.01974000,0.01875000,0.01886000,ZILBUSD
2020-06-26,0.01877000,0.01896000,0.01777000,0.01781000,ZILBUSD
2020-06-27,0.01773000,0.01775000,0.01499000,0.01585000,ZILBUSD
2020-06-28,0.01579000,0.01856000,0.01573000,0.01790000,ZILBUSD
2020-06-29,0.01796000,0.01830000,0.01695000,0.01803000,ZILBUSD
2020-06-30,0.01805000,0.01807000,0.01732000,0.01738000,ZILBUSD
2020-07-01,0.01732000,0.01780000,0.01702000,0.01740000,ZILBUSD
2020-07-02,0.01743000,0.01802000,0.01656000,0.01730000,ZILBUSD
2020-07-03,0.01727000,0.01739000,0.01664000,0.01702000,ZILBUSD
2020-07-04,0.01700000,0.01949000,0.01691000,0.01918000,ZILBUSD
2020-07-05,0.01927000,0.01940000,0.01761000,0.01856000,ZILBUSD
2020-07-06,0.01873000,0.01927000,0.01842000,0.01905000,ZILBUSD
2020-07-07,0.01901000,0.02080000,0.01873000,0.02040000,ZILBUSD
2020-07-08,0.02046000,0.02131000,0.02022000,0.02093000,ZILBUSD
2020-07-09,0.02090000,0.02091000,0.01925000,0.01977000,ZILBUSD
2020-07-10,0.01975000,0.01990000,0.01868000,0.01953000,ZILBUSD
2020-07-11,0.01968000,0.02037000,0.01951000,0.01995000,ZILBUSD
2020-07-12,0.02003000,0.02011000,0.01928000,0.01932000,ZILBUSD
2020-07-13,0.01940000,0.02098000,0.01904000,0.02002000,ZILBUSD
2020-07-14,0.02002000,0.02005000,0.01932000,0.01983000,ZILBUSD
