timestamp,open,high,low,close
2018-07-23,2.80000000,2.99990000,2.43020000,2.46000000
2018-07-24,2.45990000,2.65000000,2.41120000,2.55010000
2018-07-25,2.55000000,2.62500000,2.45730000,2.58700000
2018-07-26,2.58690000,2.71000000,2.49490000,2.51510000
2018-07-27,2.51460000,2.60000000,2.38010000,2.56420000
2018-07-28,2.56420000,2.57790000,2.47100000,2.56000000
2018-07-29,2.56000000,2.65540000,2.49350000,2.62630000
2018-07-30,2.62630000,2.63250000,2.38000000,2.46040000
2018-07-31,2.45670000,2.47000000,2.14060000,2.19900000
2018-08-01,2.18920000,2.21450000,2.03030000,2.11990000
2018-08-02,2.11940000,2.18000000,1.97330000,2.00860000
2018-08-03,1.99900000,2.07400000,1.90360000,1.98670000
2018-08-04,2.00000000,2.07100000,1.81360000,1.83190000
2018-08-05,1.84440000,1.88000000,1.80000000,1.86270000
2018-08-06,1.86980000,1.92390000,1.78000000,1.82420000
2018-08-07,1.82420000,1.89590000,1.68660000,1.68670000
2018-08-08,1.68790000,1.69510000,1.43070000,1.53540000
2018-08-09,1.52990000,1.70000000,1.47090000,1.55250000
2018-08-10,1.55280000,1.57150000,1.33130000,1.34260000
2018-08-11,1.34580000,1.42550000,1.20830000,1.26620000
2018-08-12,1.27030000,1.80990000,1.25000000,1.65610000
2018-08-13,1.65610000,1.71320000,1.38770000,1.39040000
2018-08-14,1.39030000,1.46500000,1.20770000,1.40500000
2018-08-15,1.40500000,1.51930000,1.33270000,1.35910000
2018-08-16,1.35860000,1.51930000,1.31000000,1.43740000
2018-08-17,1.45070000,1.72000000,1.43560000,1.67810000
2018-08-18,1.68700000,1.71000000,1.36500000,1.45990000
2018-08-19,1.45940000,1.56000000,1.38300000,1.50590000
2018-08-20,1.50620000,1.51510000,1.34950000,1.34950000
2018-08-21,1.34950000,1.41800000,1.32600000,1.37990000
2018-08-22,1.37120000,1.69980000,1.31500000,1.37620000
2018-08-23,1.39530000,1.45990000,1.31500000,1.42310000
2018-08-24,1.42530000,1.44180000,1.37840000,1.44050000
2018-08-25,1.44110000,1.58000000,1.44040000,1.55690000
2018-08-26,1.56330000,1.56360000,1.42000000,1.53400000
2018-08-27,1.53400000,1.61850000,1.49910000,1.61070000
2018-08-28,1.61070000,1.78920000,1.59380000,1.72300000
2018-08-29,1.72300000,1.74580000,1.55500000,1.59640000
2018-08-30,1.59770000,2.00000000,1.54800000,1.88270000
2018-08-31,1.88260000,1.89300000,1.71020000,1.81510000
2018-09-01,1.81510000,1.90400000,1.80000000,1.84260000
2018-09-02,1.84250000,1.86000000,1.73140000,1.77000000
2018-09-03,1.77000000,1.79130000,1.72000000,1.73400000
2018-09-04,1.73400000,1.83660000,1.73300000,1.78890000
2018-09-05,1.78890000,1.80590000,1.37300000,1.37300000
2018-09-06,1.37480000,1.44000000,1.26410000,1.41300000
2018-09-07,1.42240000,1.50000000,1.29510000,1.31040000
2018-09-08,1.31040000,1.36000000,1.23300000,1.24870000
2018-09-09,1.24200000,1.29990000,1.20100000,1.25150000
2018-09-10,1.26280000,1.28630000,1.17830000,1.21000000
2018-09-11,1.21690000,1.29760000,1.15800000,1.18160000
2018-09-12,1.18130000,1.18130000,1.06000000,1.15400000
2018-09-13,1.15870000,1.25500000,1.15190000,1.20640000
2018-09-14,1.21980000,1.24420000,1.12000000,1.18240000
2018-09-15,1.17280000,1.21950000,1.14080000,1.18600000
2018-09-16,1.19210000,1.19750000,1.14120000,1.18410000
2018-09-17,1.18690000,1.22200000,1.08500000,1.10310000
2018-09-18,1.10300000,1.15000000,1.07000000,1.11510000
2018-09-19,1.11500000,1.13230000,1.03880000,1.09380000
2018-09-20,1.09340000,1.16040000,1.05020000,1.16030000
2018-09-21,1.15910000,1.22990000,1.11660000,1.20420000
2018-09-22,1.20420000,1.26200000,1.12200000,1.15830000
2018-09-23,1.15830000,1.23940000,1.13410000,1.21670000
2018-09-24,1.21670000,1.36200000,1.16000000,1.19910000
2018-09-25,1.19760000,1.21660000,1.10810000,1.16470000
2018-09-26,1.15850000,1.17990000,1.09010000,1.12590000
