timestamp,open,high,low,close,symbol
2020-11-03,172.68000000,214.96000000,145.00000000,156.46000000,KP3RBUSD
2020-11-04,156.60000000,161.05000000,101.24000000,137.17000000,KP3RBUSD
2020-11-05,137.16000000,139.98000000,110.00000000,116.96000000,KP3RBUSD
2020-11-06,118.27000000,180.00000000,117.86000000,168.00000000,KP3RBUSD
2020-11-07,167.98000000,197.00000000,121.00000000,136.70000000,KP3RBUSD
2020-11-08,135.10000000,143.62000000,122.00000000,137.87000000,KP3RBUSD
2020-11-09,137.88000000,168.00000000,120.10000000,124.20000000,KP3RBUSD
2020-11-10,124.19000000,133.27000000,103.02000000,121.57000000,KP3RBUSD
2020-11-11,122.25000000,140.00000000,115.03000000,124.08000000,KP3RBUSD
2020-11-12,122.06000000,124.16000000,110.14000000,113.48000000,KP3RBUSD
2020-11-13,113.37000000,117.00000000,90.25000000,94.12000000,KP3RBUSD
2020-11-14,94.13000000,98.35000000,82.01000000,88.11000000,KP3RBUSD
2020-11-15,89.24000000,125.00000000,87.28000000,114.00000000,KP3RBUSD
2020-11-16,113.50000000,159.80000000,111.26000000,140.00000000,KP3RBUSD
2020-11-17,140.00000000,148.87000000,124.00000000,137.00000000,KP3RBUSD
2020-11-18,137.56000000,167.01000000,131.00000000,147.89000000,KP3RBUSD
2020-11-19,146.35000000,190.00000000,133.00000000,174.89000000,KP3RBUSD
2020-11-20,174.98000000,275.00000000,174.98000000,218.45000000,KP3RBUSD
2020-11-21,218.45000000,264.00000000,205.00000000,246.98000000,KP3RBUSD
2020-11-22,247.00000000,248.99000000,190.03000000,214.47000000,KP3RBUSD
2020-11-23,214.00000000,281.22000000,205.00000000,262.00000000,KP3RBUSD
2020-11-24,260.81000000,269.28000000,193.00000000,212.65000000,KP3RBUSD
2020-11-25,212.98000000,219.18000000,166.60000000,176.23000000,KP3RBUSD
2020-11-26,178.55000000,189.00000000,125.00000000,166.80000000,KP3RBUSD
2020-11-27,167.00000000,198.00000000,160.00000000,182.40000000,KP3RBUSD
2020-11-28,182.40000000,219.18000000,172.85000000,205.98000000,KP3RBUSD
2020-11-29,205.98000000,218.85000000,195.10000000,210.73000000,KP3RBUSD
2020-11-30,210.99000000,221.00000000,180.00000000,188.04000000,KP3RBUSD
2020-12-01,188.03000000,249.90000000,181.46000000,225.96000000,KP3RBUSD
2020-12-02,225.95000000,348.96000000,215.00000000,320.01000000,KP3RBUSD
2020-12-03,320.39000000,489.98000000,288.36000000,410.73000000,KP3RBUSD
2020-12-04,410.70000000,431.00000000,355.55000000,364.00000000,KP3RBUSD
2020-12-05,362.39000000,489.00000000,351.15000000,474.00000000,KP3RBUSD
2020-12-06,474.64000000,498.29000000,402.00000000,441.00000000,KP3RBUSD
2020-12-07,442.97000000,481.23000000,413.00000000,432.00000000,KP3RBUSD
2020-12-08,432.00000000,432.08000000,348.21000000,360.20000000,KP3RBUSD
2020-12-09,360.20000000,417.02000000,311.67000000,410.00000000,KP3RBUSD
2020-12-10,409.99000000,422.00000000,365.45000000,400.00000000,KP3RBUSD
2020-12-11,399.66000000,399.66000000,351.00000000,366.80000000,KP3RBUSD
2020-12-12,365.04000000,415.00000000,363.38000000,394.99000000,KP3RBUSD
2020-12-13,394.99000000,470.00000000,387.84000000,443.77000000,KP3RBUSD
2020-12-14,443.76000000,480.50000000,427.07000000,466.99000000,KP3RBUSD
2020-12-15,467.00000000,559.09000000,453.00000000,535.24000000,KP3RBUSD
2020-12-16,537.90000000,573.93000000,498.00000000,508.99000000,KP3RBUSD
2020-12-17,508.99000000,540.00000000,416.30000000,456.80000000,KP3RBUSD
2020-12-18,456.80000000,483.25000000,415.10000000,479.26000000,KP3RBUSD
2020-12-19,479.26000000,480.00000000,435.00000000,450.00000000,KP3RBUSD
2020-12-20,450.00000000,468.36000000,410.78000000,417.00000000,KP3RBUSD
2020-12-21,417.00000000,429.78000000,351.89000000,364.14000000,KP3RBUSD
2020-12-22,365.99000000,429.19000000,345.41000000,400.76000000,KP3RBUSD
2020-12-23,400.76000000,415.00000000,315.00000000,327.52000000,KP3RBUSD
2020-12-24,329.00000000,360.95000000,312.00000000,360.95000000,KP3RBUSD
2020-12-25,361.08000000,399.00000000,332.00000000,337.58000000,KP3RBUSD
2020-12-26,338.06000000,357.62000000,318.53000000,324.00000000,KP3RBUSD
2020-12-27,324.00000000,384.99000000,286.00000000,339.13000000,KP3RBUSD
2020-12-28,339.62000000,383.42000000,268.00000000,305.30000000,KP3RBUSD
2020-12-29,305.00000000,307.16000000,246.11000000,260.00000000,KP3RBUSD
2020-12-30,260.00000000,276.00000000,223.18000000,242.76000000,KP3RBUSD
2020-12-31,243.84000000,277.97000000,229.23000000,259.28000000,KP3RBUSD
2021-01-01,259.28000000,271.87000000,217.50000000,228.34000000,KP3RBUSD
2021-01-02,227.18000000,238.28000000,192.01000000,215.00000000,KP3RBUSD
2021-01-03,216.15000000,360.00000000,199.80000000,294.72000000,KP3RBUSD
2021-01-04,294.50000000,336.89000000,246.01000000,274.00000000,KP3RBUSD
2021-01-05,274.00000000,295.00000000,253.00000000,281.58000000,KP3RBUSD
2021-01-06,282.11000000,386.65000000,276.05000000,386.50000000,KP3RBUSD
2021-01-07,386.50000000,415.00000000,331.00000000,369.86000000,KP3RBUSD
2021-01-08,369.86000000,369.86000000,287.67000000,322.99000000,KP3RBUSD
2021-01-09,322.99000000,370.56000000,305.10000000,331.75000000,KP3RBUSD
2021-01-10,332.38000000,361.50000000,280.01000000,302.42000000,KP3RBUSD
2021-01-11,303.82000000,304.01000000,216.32000000,270.00000000,KP3RBUSD
2021-01-12,270.26000000,327.50000000,255.00000000,280.41000000,KP3RBUSD
2021-01-13,283.00000000,344.00000000,263.33000000,341.93000000,KP3RBUSD
2021-01-14,339.72000000,350.00000000,316.12000000,328.92000000,KP3RBUSD
2021-01-15,327.26000000,344.78000000,270.01000000,296.68000000,KP3RBUSD
2021-01-16,296.69000000,350.00000000,296.46000000,329.86000000,KP3RBUSD
2021-01-17,329.85000000,366.00000000,290.00000000,347.67000000,KP3RBUSD
2021-01-18,348.99000000,380.00000000,320.52000000,345.64000000,KP3RBUSD
2021-01-19,345.64000000,390.06000000,326.53000000,335.58000000,KP3RBUSD
2021-01-20,334.32000000,366.08000000,278.86000000,319.76000000,KP3RBUSD
2021-01-21,319.77000000,323.88000000,261.91000000,266.88000000,KP3RBUSD
2021-01-22,266.87000000,296.76000000,251.78000000,286.38000000,KP3RBUSD
2021-01-23,285.03000000,337.61000000,275.00000000,322.88000000,KP3RBUSD
2021-01-24,324.78000000,355.00000000,300.00000000,324.58000000,KP3RBUSD
2021-01-25,324.58000000,337.67000000,285.00000000,289.30000000,KP3RBUSD
2021-01-26,289.06000000,319.46000000,273.58000000,298.03000000,KP3RBUSD
2021-01-27,298.03000000,309.99000000,271.15000000,289.01000000,KP3RBUSD
2021-01-28,289.01000000,358.29000000,279.00000000,334.37000000,KP3RBUSD
