timestamp,open,high,low,close,symbol
2020-10-29,0.03750000,0.03970000,0.02670000,0.02959000,BOTBTC
2020-10-30,0.02959000,0.03087000,0.02269000,0.02426000,BOTBTC
2020-10-31,0.02425000,0.02800000,0.02318000,0.02579000,BOTBTC
2020-11-01,0.02577000,0.02998000,0.02509000,0.02714000,BOTBTC
2020-11-02,0.02708000,0.02799000,0.02400000,0.02432000,BOTBTC
2020-11-03,0.02433000,0.02542000,0.02353000,0.02451000,BOTBTC
2020-11-04,0.02449000,0.02699000,0.02159000,0.02313000,BOTBTC
2020-11-05,0.02313000,0.02314000,0.02086000,0.02149000,BOTBTC
2020-11-06,0.02154000,0.02601000,0.02056000,0.02478000,BOTBTC
2020-11-07,0.02479000,0.02652000,0.02312000,0.02341000,BOTBTC
2020-11-08,0.02341000,0.02609000,0.02323000,0.02498000,BOTBTC
2020-11-09,0.02498000,0.02720000,0.02457000,0.02460000,BOTBTC
2020-11-10,0.02461000,0.02816000,0.02436000,0.02722000,BOTBTC
2020-11-11,0.02716000,0.02919000,0.02414000,0.02528000,BOTBTC
2020-11-12,0.02528000,0.02614000,0.02076000,0.02261000,BOTBTC
2020-11-13,0.02255000,0.02456000,0.02132000,0.02322000,BOTBTC
2020-11-14,0.02305000,0.02429000,0.02174000,0.02328000,BOTBTC
2020-11-15,0.02328000,0.03500000,0.02243000,0.02549000,BOTBTC
2020-11-16,0.02549000,0.02966000,0.02259000,0.02284000,BOTBTC
2020-11-17,0.02288000,0.02472000,0.01555000,0.02123000,BOTBTC
2020-11-18,0.02120000,0.02301000,0.02053000,0.02196000,BOTBTC
2020-11-19,0.02197000,0.02900000,0.02067000,0.02513000,BOTBTC
2020-11-20,0.02515000,0.02730000,0.02309000,0.02485000,BOTBTC
2020-11-21,0.02478000,0.02729000,0.02474000,0.02539000,BOTBTC
2020-11-22,0.02551000,0.02831000,0.02361000,0.02606000,BOTBTC
2020-11-23,0.02590000,0.03148000,0.02531000,0.02920000,BOTBTC
2020-11-24,0.02920000,0.03147000,0.02700000,0.02859000,BOTBTC
2020-11-25,0.02863000,0.02909000,0.02475000,0.02578000,BOTBTC
2020-11-26,0.02547000,0.02660000,0.02086000,0.02446000,BOTBTC
2020-11-27,0.02446000,0.03241000,0.02414000,0.02707000,BOTBTC
2020-11-28,0.02711000,0.02716000,0.02441000,0.02500000,BOTBTC
