timestamp,open,high,low,close,volume,symbol
2017-11-17,0.00536500,0.03250000,0.00536500,0.00622300,68520.13000000,GXSETH
2017-11-18,0.00634700,0.00674400,0.00611000,0.00630000,66101.03000000,GXSETH
2017-11-19,0.00630000,0.00658700,0.00560900,0.00625400,71676.98000000,GXSETH
2017-11-20,0.00617800,0.00694600,0.00589900,0.00645600,127076.50000000,GXSETH
2017-11-21,0.00648900,0.00697900,0.00611100,0.00625500,122628.74000000,GXSETH
2017-11-22,0.00629900,0.00949900,0.00602500,0.00711600,839286.91000000,GXSETH
2017-11-23,0.00713000,0.00776000,0.00606000,0.00611800,244686.46000000,GXSETH
2017-11-24,0.00612500,0.00700000,0.00595100,0.00597600,329884.10000000,GXSETH
2017-11-25,0.00598000,0.00664800,0.00561400,0.00643900,135808.87000000,GXSETH
2017-11-26,0.00643900,0.00688000,0.00616000,0.00624100,258191.99000000,GXSETH
2017-11-27,0.00622600,0.00656800,0.00585200,0.00625200,119820.98000000,GXSETH
2017-11-28,0.00613900,0.00660000,0.00592600,0.00611700,163228.75000000,GXSETH
2017-11-29,0.00608900,0.00777700,0.00555000,0.00638100,361157.05000000,GXSETH
2017-11-30,0.00620200,0.00737900,0.00616100,0.00653400,275367.46000000,GXSETH
2017-12-01,0.00653400,0.00677000,0.00610000,0.00628200,77569.56000000,GXSETH
2017-12-02,0.00628200,0.00666600,0.00614400,0.00615400,122999.19000000,GXSETH
2017-12-03,0.00626100,0.00651200,0.00600000,0.00615700,165506.43000000,GXSETH
2017-12-04,0.00609500,0.00625000,0.00568000,0.00596900,211960.30000000,GXSETH
2017-12-05,0.00597900,0.00609600,0.00551900,0.00557300,189938.47000000,GXSETH
2017-12-06,0.00565800,0.00690000,0.00550000,0.00610000,273033.40000000,GXSETH
2017-12-07,0.00610000,0.00627300,0.00572700,0.00602800,168545.80000000,GXSETH
2017-12-08,0.00610000,0.00610300,0.00527600,0.00550300,139847.64000000,GXSETH
2017-12-09,0.00550300,0.00580000,0.00465000,0.00528900,136221.57000000,GXSETH
2017-12-10,0.00523500,0.00533900,0.00472100,0.00492100,137447.24000000,GXSETH
