timestamp,open,high,low,close,symbol
2020-08-14,0.00038750,0.00377770,0.00038750,0.00285710,SANDBNB
2020-08-15,0.00287630,0.00305000,0.00202220,0.00221620,SANDBNB
2020-08-16,0.00223330,0.00302740,0.00209390,0.00259250,SANDBNB
2020-08-17,0.00258700,0.00280820,0.00225650,0.00229630,SANDBNB
2020-08-18,0.00229180,0.00260000,0.00220730,0.00225720,SANDBNB
2020-08-19,0.00226250,0.00252100,0.00214000,0.00235270,SANDBNB
2020-08-20,0.00233040,0.00255690,0.00225010,0.00233660,SANDBNB
2020-08-21,0.00233670,0.00233730,0.00200080,0.00200590,SANDBNB
2020-08-22,0.00200590,0.00224010,0.00189270,0.00206650,SANDBNB
2020-08-23,0.00207500,0.00218830,0.00191000,0.00200110,SANDBNB
2020-08-24,0.00201440,0.00238570,0.00191870,0.00226890,SANDBNB
2020-08-25,0.00225180,0.00253500,0.00210000,0.00222370,SANDBNB
2020-08-26,0.00222090,0.00263470,0.00213730,0.00263470,SANDBNB
2020-08-27,0.00264000,0.00334000,0.00246000,0.00319900,SANDBNB
2020-08-28,0.00319900,0.00356000,0.00298740,0.00303200,SANDBNB
2020-08-29,0.00303550,0.00325110,0.00267500,0.00316610,SANDBNB
2020-08-30,0.00316610,0.00321030,0.00277490,0.00282700,SANDBNB
2020-08-31,0.00282840,0.00334910,0.00282840,0.00302560,SANDBNB
2020-09-01,0.00302560,0.00305200,0.00240360,0.00240530,SANDBNB
2020-09-02,0.00242520,0.00244680,0.00210000,0.00236100,SANDBNB
2020-09-03,0.00236090,0.00247630,0.00205890,0.00214890,SANDBNB
2020-09-04,0.00215960,0.00230430,0.00191740,0.00213650,SANDBNB
2020-09-05,0.00215280,0.00226270,0.00190000,0.00192670,SANDBNB
2020-09-06,0.00194200,0.00201650,0.00165250,0.00177350,SANDBNB
2020-09-07,0.00175000,0.00180890,0.00156830,0.00172930,SANDBNB
2020-09-08,0.00172740,0.00259960,0.00162580,0.00212660,SANDBNB
2020-09-09,0.00214090,0.00243720,0.00191000,0.00196720,SANDBNB
2020-09-10,0.00197180,0.00218770,0.00191320,0.00201570,SANDBNB
2020-09-11,0.00202860,0.00226620,0.00193900,0.00202450,SANDBNB
2020-09-12,0.00202320,0.00202320,0.00171670,0.00171990,SANDBNB
2020-09-13,0.00174630,0.00175010,0.00133890,0.00142940,SANDBNB
2020-09-14,0.00141730,0.00158220,0.00127860,0.00148430,SANDBNB
2020-09-15,0.00148250,0.00178320,0.00148250,0.00156940,SANDBNB
2020-09-16,0.00157230,0.00177820,0.00150660,0.00159930,SANDBNB
2020-09-17,0.00159390,0.00170460,0.00156480,0.00162090,SANDBNB
2020-09-18,0.00162260,0.00169710,0.00152580,0.00158950,SANDBNB
2020-09-19,0.00160320,0.00177760,0.00158110,0.00172970,SANDBNB
2020-09-20,0.00173140,0.00176340,0.00159940,0.00162130,SANDBNB
2020-09-21,0.00164900,0.00169990,0.00156030,0.00166810,SANDBNB
2020-09-22,0.00165890,0.00186470,0.00154270,0.00182380,SANDBNB
2020-09-23,0.00182190,0.00206400,0.00173360,0.00186660,SANDBNB
2020-09-24,0.00187590,0.00219070,0.00184120,0.00195020,SANDBNB
2020-09-25,0.00194100,0.00204220,0.00187640,0.00195950,SANDBNB
2020-09-26,0.00195790,0.00196900,0.00173400,0.00178180,SANDBNB
2020-09-27,0.00176870,0.00177580,0.00157340,0.00165200,SANDBNB
2020-09-28,0.00165300,0.00169210,0.00154080,0.00154150,SANDBNB
2020-09-29,0.00154000,0.00159500,0.00146320,0.00150710,SANDBNB
2020-09-30,0.00149750,0.00169430,0.00147190,0.00156580,SANDBNB
2020-10-01,0.00157600,0.00160650,0.00152740,0.00154210,SANDBNB
2020-10-02,0.00155310,0.00156860,0.00147660,0.00150320,SANDBNB
2020-10-03,0.00150920,0.00168800,0.00149840,0.00160650,SANDBNB
2020-10-04,0.00160650,0.00169110,0.00149520,0.00167630,SANDBNB
2020-10-05,0.00167630,0.00192240,0.00162780,0.00176450,SANDBNB
2020-10-06,0.00177330,0.00180620,0.00161120,0.00167980,SANDBNB
2020-10-07,0.00167970,0.00169940,0.00156200,0.00163810,SANDBNB
2020-10-08,0.00163940,0.00173470,0.00161580,0.00173470,SANDBNB
2020-10-09,0.00173450,0.00177630,0.00164960,0.00175800,SANDBNB
