timestamp,open,high,low,close,volume,symbol
2020-11-06,0.00006071,0.00044236,0.00004400,0.00005448,3985618.60000000,HARDBTC
2020-11-07,0.00005447,0.00005500,0.00004549,0.00004569,665492.70000000,HARDBTC
2020-11-08,0.00004573,0.00004968,0.00004370,0.00004431,329050.10000000,HARDBTC
2020-11-09,0.00004431,0.00004489,0.00003773,0.00003795,1542027.70000000,HARDBTC
2020-11-10,0.00003787,0.00005473,0.00003728,0.00003887,2671345.30000000,HARDBTC
2020-11-11,0.00003899,0.00004146,0.00003175,0.00003192,1702796.90000000,HARDBTC
2020-11-12,0.00003192,0.00003266,0.00002450,0.00002513,2606608.30000000,HARDBTC
2020-11-13,0.00002506,0.00002845,0.00002439,0.00002637,1576773.10000000,HARDBTC
2020-11-14,0.00002636,0.00002654,0.00002391,0.00002550,1226136.70000000,HARDBTC
2020-11-15,0.00002556,0.00003598,0.00002549,0.00002765,4592796.40000000,HARDBTC
2020-11-16,0.00002766,0.00004500,0.00002739,0.00004150,12582798.00000000,HARDBTC
2020-11-17,0.00004150,0.00004425,0.00003160,0.00003525,10430834.30000000,HARDBTC
2020-11-18,0.00003520,0.00003520,0.00002765,0.00002953,5771020.20000000,HARDBTC
2020-11-19,0.00002941,0.00003380,0.00002700,0.00002784,3750599.10000000,HARDBTC
2020-11-20,0.00002791,0.00002927,0.00002608,0.00002750,2971559.80000000,HARDBTC
2020-11-21,0.00002750,0.00003176,0.00002651,0.00002770,2101280.70000000,HARDBTC
2020-11-22,0.00002770,0.00002878,0.00002502,0.00002555,1695190.30000000,HARDBTC
2020-11-23,0.00002555,0.00002819,0.00002550,0.00002687,2127762.90000000,HARDBTC
2020-11-24,0.00002686,0.00002771,0.00002400,0.00002621,1547478.00000000,HARDBTC
2020-11-25,0.00002621,0.00002667,0.00002439,0.00002550,1122757.00000000,HARDBTC
2020-11-26,0.00002557,0.00002657,0.00002266,0.00002457,1278679.00000000,HARDBTC
2020-11-27,0.00002457,0.00002838,0.00002438,0.00002838,1136550.50000000,HARDBTC
2020-11-28,0.00002835,0.00003169,0.00002674,0.00002908,2482804.10000000,HARDBTC
2020-11-29,0.00002906,0.00003160,0.00002673,0.00002729,1372623.00000000,HARDBTC
2020-11-30,0.00002727,0.00002977,0.00002630,0.00002743,1341318.20000000,HARDBTC
2020-12-01,0.00002729,0.00002736,0.00002520,0.00002619,1154675.00000000,HARDBTC
2020-12-02,0.00002622,0.00003037,0.00002548,0.00002855,2617567.60000000,HARDBTC
