timestamp,open,high,low,close
2017-11-21,0.00030000,0.00079999,0.00013998,0.00025598
2017-11-22,0.00025300,0.00054000,0.00024823,0.00046672
2017-11-23,0.00046673,0.00058499,0.00031003,0.00037101
2017-11-24,0.00037004,0.00042900,0.00033000,0.00033649
2017-11-25,0.00033683,0.00039988,0.00031000,0.00036732
2017-11-26,0.00036739,0.00041990,0.00034202,0.00035016
2017-11-27,0.00035309,0.00037261,0.00030310,0.00031446
2017-11-28,0.00031494,0.00032400,0.00026000,0.00026850
2017-11-29,0.00026723,0.00030116,0.00022291,0.00025700
2017-11-30,0.00024947,0.00028900,0.00023000,0.00027397
2017-12-01,0.00027040,0.00027771,0.00024444,0.00025400
2017-12-02,0.00025400,0.00027000,0.00024117,0.00025158
2017-12-03,0.00025158,0.00029888,0.00025158,0.00028606
2017-12-04,0.00028352,0.00029987,0.00026500,0.00028202
2017-12-05,0.00028202,0.00029200,0.00026100,0.00028000
2017-12-06,0.00028000,0.00028840,0.00024200,0.00025230
2017-12-07,0.00025250,0.00026802,0.00021213,0.00022184
2017-12-08,0.00022100,0.00027594,0.00021607,0.00025191
2017-12-09,0.00025189,0.00026800,0.00023010,0.00025602
2017-12-10,0.00025599,0.00026126,0.00022510,0.00023702
2017-12-11,0.00023998,0.00024076,0.00020795,0.00021134
2017-12-12,0.00021134,0.00021480,0.00014301,0.00015030
2017-12-13,0.00015179,0.00016899,0.00013562,0.00015250
2017-12-14,0.00015479,0.00019724,0.00013100,0.00017244
2017-12-15,0.00017244,0.00019186,0.00016000,0.00018300
2017-12-16,0.00018350,0.00029588,0.00017750,0.00026000
2017-12-17,0.00026300,0.00032709,0.00023300,0.00026001
2017-12-18,0.00025862,0.00027770,0.00022601,0.00025982
2017-12-19,0.00026006,0.00026006,0.00020785,0.00022400
2017-12-20,0.00022326,0.00022973,0.00020000,0.00022217
2017-12-21,0.00022211,0.00025500,0.00021514,0.00023198
2017-12-22,0.00023193,0.00025100,0.00019600,0.00022906
2017-12-23,0.00022607,0.00030000,0.00020500,0.00026000
2017-12-24,0.00026249,0.00026496,0.00021002,0.00024258
2017-12-25,0.00024096,0.00024799,0.00019950,0.00024798
2017-12-26,0.00024798,0.00027099,0.00020800,0.00023479
2017-12-27,0.00023470,0.00023925,0.00021000,0.00023135
2017-12-28,0.00022924,0.00023494,0.00021048,0.00023138
2017-12-29,0.00022864,0.00036500,0.00022410,0.00032191
2017-12-30,0.00032191,0.00039990,0.00028027,0.00038048
2017-12-31,0.00037725,0.00052790,0.00036751,0.00050540
2018-01-01,0.00050113,0.00053500,0.00041104,0.00052000
2018-01-02,0.00052000,0.00061100,0.00038999,0.00049013
2018-01-03,0.00049314,0.00057400,0.00045200,0.00053859
2018-01-04,0.00053670,0.00061387,0.00050506,0.00055014
2018-01-05,0.00055868,0.00056000,0.00044500,0.00047908
2018-01-06,0.00047657,0.00062000,0.00046500,0.00059494
2018-01-07,0.00059889,0.00073900,0.00056000,0.00065740
2018-01-08,0.00065724,0.00074690,0.00055979,0.00064396
2018-01-09,0.00064393,0.00066197,0.00048701,0.00051592
2018-01-10,0.00051591,0.00052589,0.00042000,0.00050677
2018-01-11,0.00050671,0.00055555,0.00041616,0.00048053
2018-01-12,0.00047679,0.00051107,0.00045500,0.00048030
2018-01-13,0.00048051,0.00048934,0.00037020,0.00040448
2018-01-14,0.00040449,0.00043200,0.00034721,0.00036381
2018-01-15,0.00035745,0.00038220,0.00032132,0.00032507
2018-01-16,0.00032507,0.00044890,0.00025500,0.00039630
2018-01-17,0.00039953,0.00047500,0.00038150,0.00044511
2018-01-18,0.00044651,0.00054900,0.00044000,0.00049991
2018-01-19,0.00049841,0.00053566,0.00045612,0.00048232
2018-01-20,0.00048099,0.00049200,0.00044500,0.00044900
2018-01-21,0.00044900,0.00045450,0.00040700,0.00043894
2018-01-22,0.00043759,0.00047300,0.00040013,0.00042379
2018-01-23,0.00042368,0.00044840,0.00041112,0.00043960
2018-01-24,0.00043960,0.00047000,0.00042290,0.00043166
2018-01-25,0.00042591,0.00043364,0.00040290,0.00041184
2018-01-26,0.00041199,0.00042118,0.00038900,0.00040443
2018-01-27,0.00040415,0.00040529,0.00038250,0.00038889
2018-01-28,0.00038889,0.00039562,0.00034166,0.00034800
2018-01-29,0.00034800,0.00035897,0.00032200,0.00034404
2018-01-30,0.00034404,0.00034404,0.00029538,0.00031350
2018-01-31,0.00031350,0.00033499,0.00030195,0.00030438
2018-02-01,0.00030560,0.00030867,0.00025502,0.00027640
2018-02-02,0.00027651,0.00032174,0.00024023,0.00030078
2018-02-03,0.00030078,0.00032000,0.00028001,0.00029300
2018-02-04,0.00029300,0.00038387,0.00028028,0.00030324
2018-02-05,0.00030317,0.00032894,0.00025621,0.00028085
2018-02-06,0.00028085,0.00036771,0.00026000,0.00035607
2018-02-07,0.00035599,0.00041980,0.00033156,0.00036881
2018-02-08,0.00036881,0.00037464,0.00036881,0.00037187
2018-02-09,0.00037192,0.00038966,0.00036700,0.00038601
2018-02-10,0.00038600,0.00039000,0.00033400,0.00034092
2018-02-11,0.00033999,0.00036618,0.00032030,0.00034229
2018-02-12,0.00034297,0.00036809,0.00034000,0.00035350
2018-02-13,0.00035350,0.00035629,0.00033401,0.00034151
2018-02-14,0.00033911,0.00033911,0.00031221,0.00033098
2018-02-15,0.00033000,0.00033847,0.00031502,0.00032440
2018-02-16,0.00032155,0.00034000,0.00031900,0.00033753
2018-02-17,0.00033947,0.00040000,0.00033012,0.00037160
2018-02-18,0.00037160,0.00037769,0.00033300,0.00034660
2018-02-19,0.00034769,0.00035328,0.00033560,0.00033692
2018-02-20,0.00033659,0.00036450,0.00031669,0.00031671
2018-02-21,0.00031731,0.00033448,0.00030802,0.00031360
2018-02-22,0.00031180,0.00033101,0.00030000,0.00031714
2018-02-23,0.00031714,0.00031854,0.00029540,0.00031268
2018-02-24,0.00031629,0.00032359,0.00029692,0.00030941
2018-02-25,0.00030932,0.00031537,0.00029611,0.00030677
2018-02-26,0.00030677,0.00031572,0.00028646,0.00030794
2018-02-27,0.00030578,0.00032458,0.00029700,0.00030800
2018-02-28,0.00030800,0.00031111,0.00028861,0.00029635
2018-03-01,0.00029467,0.00030026,0.00028708,0.00029485
2018-03-02,0.00029470,0.00029816,0.00026800,0.00027671
2018-03-03,0.00027671,0.00028600,0.00025775,0.00026260
2018-03-04,0.00026369,0.00029078,0.00026208,0.00027553
2018-03-05,0.00027665,0.00027853,0.00025850,0.00027295
2018-03-06,0.00027295,0.00027600,0.00023702,0.00025208
2018-03-07,0.00025181,0.00026330,0.00022200,0.00025379
2018-03-08,0.00025379,0.00025731,0.00023500,0.00023965
2018-03-09,0.00023965,0.00025000,0.00021466,0.00023678
2018-03-10,0.00023611,0.00026010,0.00022733,0.00023505
2018-03-11,0.00023500,0.00027480,0.00023040,0.00026501
2018-03-12,0.00026653,0.00026832,0.00023900,0.00025051
2018-03-13,0.00025052,0.00025381,0.00023627,0.00024580
2018-03-14,0.00024699,0.00025693,0.00023368,0.00023528
2018-03-15,0.00023514,0.00024119,0.00022555,0.00023900
2018-03-16,0.00023862,0.00024500,0.00022944,0.00023918
2018-03-17,0.00023750,0.00024700,0.00022769,0.00023401
2018-03-18,0.00023401,0.00025900,0.00021836,0.00025761
2018-03-19,0.00025761,0.00026880,0.00024674,0.00026413
2018-03-20,0.00026499,0.00028283,0.00026400,0.00027695
2018-03-21,0.00027739,0.00029000,0.00027328,0.00028379
2018-03-22,0.00028312,0.00029001,0.00027500,0.00027678
2018-03-23,0.00027780,0.00028128,0.00024896,0.00026917
2018-03-24,0.00026939,0.00027622,0.00026110,0.00027040
2018-03-25,0.00027015,0.00028120,0.00026009,0.00027430
2018-03-26,0.00027430,0.00028118,0.00025720,0.00027118
2018-03-27,0.00027202,0.00028115,0.00026001,0.00027135
2018-03-28,0.00027132,0.00028349,0.00026600,0.00028022
2018-03-29,0.00028095,0.00029819,0.00027238,0.00027604
2018-03-30,0.00027574,0.00028096,0.00026398,0.00026699
2018-03-31,0.00026734,0.00027633,0.00025463,0.00025923
2018-04-01,0.00025802,0.00026511,0.00025001,0.00025412
2018-04-02,0.00025256,0.00026512,0.00025000,0.00025250
2018-04-03,0.00025211,0.00029550,0.00025211,0.00028072
2018-04-04,0.00028072,0.00028579,0.00026527,0.00026753
2018-04-05,0.00026755,0.00027500,0.00025510,0.00026850
2018-04-06,0.00026900,0.00027140,0.00025308,0.00025780
